997.506234413965000,0.448590660433443,0.354574670344607
1000.000000000000000,0.448010894889818,0.354624980842280
1002.500000000000000,0.447426170713668,0.354675626070821
1005.006250000000000,0.446841540870814,0.354726166121504
1007.518765625000000,0.446257011508977,0.354776599440908
1010.037562539060000,0.445672588753149,0.354826924472376
1012.562656445410000,0.445088278705478,0.354877139656043
1015.094063086520000,0.444504087445141,0.354927243428865
1017.631798244240000,0.443920021028242,0.354977234224648
1020.175877739850000,0.443336085487695,0.355027110474077
1022.726317434200000,0.442752286833116,0.355076870604750
1025.283133227790000,0.442168631050718,0.355126513041209
1027.846341060850000,0.441585124103202,0.355176036204967
1030.415956913510000,0.441001771929664,0.355225438514546
1032.991996805790000,0.440418580445482,0.355274718385504
1035.574476797800000,0.439835555542231,0.355323874230475
1038.163412989800000,0.439252703087579,0.355372904459197
1040.758821522270000,0.438670028925198,0.355421807478549
1043.360718576080000,0.438087538874673,0.355470581692584
1045.969120372520000,0.437505238731410,0.355519225502567
1048.584043173450000,0.436923134266552,0.355567737307009
1051.205503281380000,0.436341231226897,0.355616115501703
1053.833517039590000,0.435759535334808,0.355664358479762
1056.468100832190000,0.435178052288145,0.355712464631657
1059.109271084270000,0.434596787760175,0.355760432345254
1061.757044261980000,0.434015747399504,0.355808260005852
1064.411436872630000,0.433434936830004,0.355855945996223
1067.072465464810000,0.432854361650736,0.355903488696652
1069.740146628480000,0.432274027435888,0.355950886484976
1072.414496995050000,0.431693939734701,0.355998137736627
1075.095533237540000,0.431114104071412,0.356045240824670
1077.783272070630000,0.430534525945187,0.356092194119848
1080.477730250810000,0.429955210830059,0.356138995990622
1083.178924576430000,0.429376164174873,0.356185644803214
1085.886871887870000,0.428797391403228,0.356232138921655
1088.601589067590000,0.428218897913427,0.356278476707822
1091.323093040260000,0.427640689078415,0.356324656521489
1094.051400772860000,0.427062770245743,0.356370676720366
1096.786529274790000,0.426485146737507,0.356416535660152
1099.528495597980000,0.425907823850310,0.356462231694574
1102.277316836980000,0.425330806855217,0.356507763175440
1105.033010129070000,0.424754100997711,0.356553128452682
1107.795592654390000,0.424177711497654,0.356598325874408
1110.565081636030000,0.423601643549251,0.356643353786946
1113.341494340120000,0.423025902321013,0.356688210534896
1116.124848075970000,0.422450492955722,0.356732894461180
1118.915160196160000,0.421875420570400,0.356777403907091
1121.712448096650000,0.421300690256283,0.356821737212345
1124.516729216890000,0.420726307078785,0.356865892715131
1127.328021039930000,0.420152276077481,0.356909868752163
1130.146341092530000,0.419578602266072,0.356953663658734
1132.971706945260000,0.419005290632374,0.356997275768768
1135.804136212630000,0.418432346138292,0.357040703414874
1138.643646553160000,0.417859773719802,0.357083944928400
1141.490255669540000,0.417287578286933,0.357126998639488
1144.343981308710000,0.416715764723753,0.357169862877128
1147.204841261990000,0.416144337888359,0.357212535969216
1150.072853365140000,0.415573302612861,0.357255016242610
1152.948035498550000,0.415002663703378,0.357297302023186
1155.830405587300000,0.414432425940022,0.357339391635895
1158.719981601270000,0.413862594076901,0.357381283404822
1161.616781555270000,0.413293172842108,0.357422975653248
1164.520823509160000,0.412724166937724,0.357464466703701
1167.432125567930000,0.412155581039812,0.357505754878024
1170.350705881850000,0.411587419798421,0.357546838497432
